"","HHId","ComunID","ComunSize","Round","Animals.value","TraditionalAssets.value","IndustrialAssets.value","Total.value","Nfields","HHmale","HHAge","route.distance.SB","HHWealthZ","HHWealthAZ","HHWealthTZ","HHWealthIZ","AgeCorWealth","AgeCorWealthA","AgeCorWealthT","AgeCorWealthI","Gini.2","Gini.AgeCor.2","WealthCnt.2","Gini.3","Gini.AgeCor.3","WealthCnt.3","Gini","Gini.AgeCor","MeanWealth","MeanWealth.AgeCor","MeanWealthZ","MedianWealth","MedianWealth.AgeCor","MedianWealthZ","HHCnt","HHSize"
"986","HH0815",81,272,2,555,770,5742.375,7067.375,5,1,37,29,0.286,-0.069,-0.514,1.018,8973.41047728738,689.576818470276,938.778550729131,7509.83591596052,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,7
"987","HH0815",81,272,3,50070,440,2947.72,53457.72,2,1,44,29,3.56,2.783,-1.06,-0.147,39823.2582433453,51996.6412467569,503.535257056805,3910.68849886756,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,7
"988","HH0816",81,272,3,42515,380,5832.465,48727.465,3,1,51,29,3.345,2.554,-1.239,0.767,36674.8569685163,34792.5064035741,396.897492252328,6596.31777795226,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,5
"989","HH0816",81,272,2,17305,695,4943.02,22943.02,3,1,44,29,2.323,2.243,-0.734,0.482,24221.7157834038,20553.6779933785,741.419702946129,5652.75222181687,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,5
"990","HH0817",81,272,2,2380,1440,2413.78,6233.78,NA,1,35,29,0.224,1.086,0.213,-0.103,8665.08975839713,3436.47208139832,1851.74973541856,4018.16646075035,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,9
"991","HH0818",81,272,2,160,420,1746.05,2326.05,4,1,35,29,-1.167,-0.933,-0.993,-0.476,3529.30521115762,199.763000419898,547.94835887205,3163.91143283163,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,3
"992","HH0819",81,272,2,4095,1495,2337.875,7927.875,3,1,24,29,1.668,1.79,1.059,0.802,18101.6353777834,9904.72816602905,3611.86104382817,6719.05671949734,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,5
"993","HH0820",81,272,2,28250,1280,6052.955,35582.955,6,1,63,29,2.906,2.183,-0.077,0.625,30849.2358628165,18632.1933972358,1433.70008106906,6113.46499490054,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,9
"994","HH0821",81,272,3,1090,320,578.63,1988.63,NA,1,26,29,-0.468,0.825,-0.677,-0.726,5712.02414229332,2364.83576180552,789.394708010929,2664.59094860137,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,4
"995","HH0822",81,272,3,110,50,720.72,880.72,NA,1,26,29,-1.882,-1,-1.943,-0.539,1969.02447755345,179.575041913081,105.670435323043,3031.02074838363,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,1
"996","HH0823",81,272,3,422.5,180,764.32,1366.82,NA,1,29,29,-1.437,-0.079,-1.349,-0.736,2868.49764078052,679.95280699379,338.670740928114,2644.45084904203,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,3
"997","HH0824",81,272,3,445,330,461.59,1236.59,1,0,67,29,-2.327,-0.278,-1.093,-1.972,1278.96900279781,517.308378422526,483.20702114022,920.006207605044,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,1
"998","HH0825",81,272,3,0,410,457.425,867.425,NA,1,18,29,-0.727,-1.53,0.194,-0.22,4820.55881182631,64.6511736138321,1822.35866753377,3734.82195908892,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,3
"999","HH0826",81,272,3,675,620,1904.19,3199.19,NA,1,22,29,0.65,0.72,0.267,0.892,10937.917311703,2039.69284194437,1939.7086597267,7040.27364617473,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,4
"1000","HH0827",81,272,2,107.5,2175,2273.595,4556.095,NA,1,32,29,0.011,-1.113,0.868,0.05,7659.63229641038,149.012989883828,3133.32976955198,4409.00596548885,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,6
"1001","HH0828",81,272,3,732.5,360,1324.445,2416.945,0,0,71,29,-1.15,0.205,-0.916,-0.84,3574.17997257035,1002.80530801183,601.34530722056,2454.9161503411,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,1
"1002","HH0829",81,272,2,55,450,301.83,806.83,NA,1,22,29,-1.436,-0.984,-0.16,-0.883,2872.08475448716,184.423490343853,1327.42244062199,2378.07422773971,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,3
"1003","HH0830",81,272,3,112.5,770,1654.99,2537.49,NA,1,24,29,0.13,-0.847,0.329,0.509,8209.16605055405,228.561565440561,2042.6328829116,5737.0681845246,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,3
"1004","HH0831",81,272,2,14215,470,5000.27,19685.27,3,1,30,29,2.65,2.318,-0.678,1.335,27791.1135907226,23321.3774356711,788.64448134207,8787.73986833286,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,6
"1005","HH0831",81,272,3,14157.5,4808,3352.892,22318.392,NA,1,36,29,2.173,2.172,1.537,0.421,22699.6330151907,18304.2738584413,5060.46644054276,5464.83331660939,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,6
"1006","HH0832",81,272,3,220,50,689.52,959.52,NA,1,21,29,-1.028,-0.074,-1.625,-0.144,3908.20785566915,685.173586522619,214.837525103162,3918.10804290651,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,5
"1007","HH0833",81,272,2,2210,1790,4760.66,8760.66,3,1,30,29,1.243,1.192,0.765,1.255,14792.4285293527,4009.09406717854,2896.70075024985,8454.50011090093,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,9
"1008","HH0834",81,272,3,350,440,2206.87,2996.87,NA,1,40,29,-1.104,-0.579,-1.002,-0.378,3697.03485867288,339.495733917026,542.151051604605,3373.95205892816,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,7
"1009","HH0835",81,272,3,512.5,490,1559.22,2561.72,NA,1,27,29,-0.2,0.184,-0.345,0.163,6755.32421690285,973.199348474253,1111.92176255703,4713.11662535457,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,3
"1010","HH0836",81,272,2,92.5,230,3325.91,3648.41,2,1,38,29,-0.76,-1.317,-1.493,0.131,4712.94112564507,102.772916704355,270.392447840338,4627.58944572152,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,3
"1011","HH0837",81,272,3,440,2580,4730.195,7750.195,0,1,67,29,0.27,-0.287,0.865,0.517,8892.41656245088,511.395429771592,3125.07924001575,5764.84418476853,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,2
"1012","HH0838",81,272,2,150,720,754.53,1624.53,4,1,27,29,-0.944,-0.695,-0.062,-0.646,4149.48461694213,286.972263272967,1452.83510033845,2817.31341910868,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,5
"1013","HH0839",81,272,3,550,1060,2143.85,3753.85,2,1,44,29,-0.895,-0.275,-0.224,-0.6,4295.30292572732,519.896551834355,1250.29515261566,2908.65856476872,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,7
"1014","HH0840",81,272,3,330,760,998.905,2088.905,NA,1,22,29,0.094,0.167,0.476,0.131,8040.46913004217,951.620787139675,2304.83048704442,4625.86044462586,0.469574628325872,0.367981565082511,60,0.532726913727178,0.391351567271206,56,0.48365697356959,0.361312509524689,7197.27501234568,9766.14902129519,0.113907407407407,5229.8625,8209.16605055405,0.13,81,2
"1015","HH0841",124,141,3,20,730,5680.7,6430.7,NA,1,38,35,0.196,-2.11,-0.488,1.12,8527.61904458314,-3.24262535790378,963.474303122246,7906.03616983363,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1016","HH0842",124,141,3,1585,915,859.47,3359.47,NA,1,33,35,-0.431,0.811,-0.088,-0.967,5849.27315633268,2317.03285164405,1419.31860837095,2234.8754806992,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1017","HH0843",124,141,3,540,640,2127.29,3307.29,NA,1,60,35,-1.227,-0.288,-0.705,-0.848,3375.79837889171,510.333279066415,765.435620255914,2440.14851033194,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1018","HH0844",124,141,3,182.5,410,347.755,940.255,NA,1,26,35,-1.757,-0.61,-0.446,-1.093,2199.87018279834,324.706986831658,1005.3982758721,2029.92188465329,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,5
"1019","HH0845",124,141,3,2230,390,4098.83,6718.83,NA,1,24,35,1.32,1.404,-0.348,1.752,15355.0549338855,5487.30790828102,1109.10182681525,10698.3714369974,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1020","HH0846",124,141,3,720,630,5297.235,6647.235,NA,1,35,35,0.43,0.127,-0.541,1.176,9717.11158212673,900.951011376065,912.510738480489,8128.72572735531,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1021","HH0847",124,141,3,17.5,50,619.28,686.78,NA,1,28,35,-2.59,-1.99,-2.051,-0.834,955.865546063351,7.58627703660166,75.9298798117967,2465.78540529215,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1022","HH0848",124,141,3,545,60,437.495,1042.495,NA,1,19,35,-0.562,0.784,-1.389,-0.351,5375.06860530623,2232.99429674977,319.06168260833,3433.9603807439,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,4
"1023","HH0849",124,141,3,500,460,6938.395,7898.395,NA,1,25,35,1.43,0.284,-0.263,2.486,16185.351924969,1116.15253446453,1203.82038579503,14745.02239078,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1024","HH0850",124,141,3,11945,1680,6931.34,20556.34,NA,1,43,35,1.936,1.963,0.268,1.284,20442.7563068927,13039.4545210785,1941.40046476447,8573.50842572317,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1025","HH0851",124,141,3,5892.5,740,4739.07,11371.57,NA,1,26,35,1.765,1.877,0.136,1.758,18920.683730274,11359.9834473161,1733.62250880094,10726.7024378842,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1026","HH0852",124,141,3,12495,430,3335.885,16260.885,NA,1,43,35,1.544,1.991,-1.067,0.078,17083.454282444,13639.2842552569,499.238453255011,4484.5343533217,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1027","HH0853",124,141,3,365,530,2135.64,3030.64,NA,1,39,35,-1.038,-0.527,-0.814,-0.37,3879.08685019297,365.338316202933,677.676383346756,3391.72047746711,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1028","HH0854",124,141,3,795,470,1871.69,3136.69,NA,1,28,35,-0.013,0.483,-0.453,0.291,7555.90234664248,1467.55292388134,998.74140457529,5077.60259777377,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1029","HH0855",124,141,3,3747.5,440,2923.675,7111.175,NA,1,30,35,0.933,1.502,-0.64,0.692,12670.5430275209,6354.50912726358,821.761964618394,6336.41072560065,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1030","HH0856",124,141,3,0,720,1883.35,2603.35,NA,0,78,35,-0.586,-1.796,-0.151,-0.139,5291.12781408713,28.2938911265951,1338.22138184844,3928.68791098737,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1031","HH0857",124,141,3,2480,2880,5241.35,10601.35,NA,1,65,35,0.667,0.854,0.942,0.617,11037.8030239101,2463.09231760664,3310.64653827454,6086.59528025631,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1032","HH0858",124,141,3,3827.5,330,1655.85,5813.35,NA,1,32,35,0.478,1.458,-1.008,-0.193,9973.44903778666,5952.11918255512,537.895884753427,3798.28177924362,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1033","HH0859",124,141,3,3835,1630,2254.735,7719.735,NA,1,39,35,0.438,1.283,0.303,-0.299,9760.53433750296,4582.47614691227,1999.34926401788,3551.92611571875,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1034","HH0860",124,141,3,1407.5,530,4737.82,6675.32,NA,0,55,35,-0.144,0.391,-0.939,0.34,6988.53825636327,1293.14199092958,585.316827586078,5221.24702608932,NA,NA,NA,0.402575500393527,0.346087917179653,21,0.402575500393527,0.346087917179653,6386.02714285714,9206.79290794449,0.0490952380952381,6430.7,8527.61904458314,0.196,21,2
"1035","HH0861",111,45,2,215,670,586.09,1471.09,2,1,72,93,-1.55,-0.527,-0.475,-1.38,2618.63320734218,365.47573568725,976.82155996434,1607.04769148436,0.34200086611836,0.333447696548414,12,NA,NA,NA,0.34200086611836,0.333447696548414,3275.79041666667,4443.10166264861,-1.04408333333333,2575.1475,4068.47940085072,-1.036,12,2
"1036","HH0862",111,45,2,200,560,996.955,1756.955,NA,1,38,93,-1.665,-0.845,-0.83,-1.2,2379.26415399046,229.286679502414,665.596304550547,1864.70712534535,0.34200086611836,0.333447696548414,12,NA,NA,NA,0.34200086611836,0.333447696548414,3275.79041666667,4443.10166264861,-1.04408333333333,2575.1475,4068.47940085072,-1.036,12,7
"1037","HH0863",111,45,2,655,630,3468.66,4753.66,5,1,41,93,-0.512,-0.027,-0.78,0.052,5554.62600704112,730.369034447623,704.636527477524,4413.77110127395,0.34200086611836,0.333447696548414,12,NA,NA,NA,0.34200086611836,0.333447696548414,3275.79041666667,4443.10166264861,-1.04408333333333,2575.1475,4068.47940085072,-1.036,12,8
"1038","HH0864",111,45,2,745,570,5593.52,6908.52,2,1,45,93,-0.05,0.019,-0.92,0.656,7389.77639034274,778.009354151478,598.377750064875,6214.87354582958,0.34200086611836,0.333447696548414,12,NA,NA,NA,0.34200086611836,0.333447696548414,3275.79041666667,4443.10166264861,-1.04408333333333,2575.1475,4068.47940085072,-1.036,12,3
"1039","HH0865",111,45,2,255,660,287.06,1202.06,NA,0,67,93,-1.963,-0.584,-0.619,-2.01,1829.00492947457,336.908138088039,840.156890905575,883.93302241315,0.34200086611836,0.333447696548414,12,NA,NA,NA,0.34200086611836,0.333447696548414,3275.79041666667,4443.10166264861,-1.04408333333333,2575.1475,4068.47940085072,-1.036,12,4
"1040","HH0866",111,45,2,0,900,4088.715,4988.715,2,1,40,93,-0.403,-2.086,-0.428,0.334,5953.54063751965,-1.19264652057342,1024.70893443234,5204.49728349856,0.34200086611836,0.333447696548414,12,NA,NA,NA,0.34200086611836,0.333447696548414,3275.79041666667,4443.10166264861,-1.04408333333333,2575.1475,4068.47940085072,-1.036,12,3
